Timestamp,Index
4/3/2000,1497.074951
4/4/2000,1471.429993
4/5/2000,1492.300049
4/6/2000,1499.565003
4/7/2000,1510.01001
4/10/2000,1515.269959
4/11/2000,1499.790039
4/12/2000,1487.61499
4/13/2000,1458.429993
4/14/2000,1389.955017
4/17/2000,1374.015015
4/18/2000,1419.710022
4/19/2000,1435.974976
4/20/2000,1428.784973
4/24/2000,1420.835022
4/25/2000,1453.765015
4/26/2000,1469.959961
4/27/2000,1452.01001
4/28/2000,1460.88501
5/1/2000,1466.970032
5/2/2000,1456.734986
5/3/2000,1422.325012
5/4/2000,1412.964966
5/5/2000,1420.554993
5/8/2000,1424.840027
5/9/2000,1416.065003
5/10/2000,1393.640015
5/11/2000,1396.65503
5/12/2000,1418.970032
5/15/2000,1434.465027
5/16/2000,1460.580017
5/17/2000,1453.855042
5/18/2000,1447.315003
5/19/2000,1419.474976
5/22/2000,1389.640015
5/23/2000,1388.600037
5/24/2000,1381.419983
5/25/2000,1392.790039
5/26/2000,1380.585022
5/30/2000,1400.234986
5/31/2000,1424.994995
6/1/2000,1434.705018
6/2/2000,1466.02002
6/5/2000,1470.980042
6/6/2000,1463.049988
6/7/2000,1464.850037
6/8/2000,1466.070007
6/9/2000,1463.815003
6/12/2000,1454.460022
6/13/2000,1456.400025
6/14/2000,1475.664978
6/15/2000,1473.330017
6/16/2000,1470.595032
6/19/2000,1473.990052
6/20/2000,1478.75
6/21/2000,1475.094971
6/22/2000,1463.580017
6/23/2000,1449.125
6/26/2000,1450.570007
6/27/2000,1456.950013
6/28/2000,1459.090027
6/29/2000,1444.88501
6/30/2000,1446.695008
7/3/2000,1460.214966
7/5/2000,1455.994995
7/6/2000,1450.605042
7/7/2000,1470.39502
7/10/2000,1480.660035
7/11/2000,1479.625
7/12/2000,1489.284973
7/13/2000,1495.52002
7/14/2000,1502.275025
7/17/2000,1511.289978
7/18/2000,1500.919983
7/19/2000,1487.775025
7/20/2000,1491.940003
7/21/2000,1486.73999
7/24/2000,1474.840027
7/25/2000,1470.26001
7/26/2000,1463.445008
7/27/2000,1455.119995
7/28/2000,1435.285035
7/31/2000,1428.179993
8/1/2000,1436.25
8/2/2000,1442.539978
8/3/2000,1439.809998
8/4/2000,1457.120057
8/7/2000,1470.76001
8/8/2000,1478.565003
8/9/2000,1480.744995
8/10/2000,1467.52002
8/11/2000,1464.390015
8/14/2000,1480.100037
8/15/2000,1487.929993
8/16/2000,1485.914978
8/17/2000,1489.584961
8/18/2000,1494.229981
8/21/2000,1496.984986
8/22/2000,1502.934998
8/23/2000,1498.359986
8/24/2000,1506.205017
8/25/2000,1509.279969
8/28/2000,1515.199951
8/29/2000,1510.13501
8/30/2000,1505.289978
8/31/2000,1513.899964
9/1/2000,1522.809998
9/5/2000,1512.489991
9/6/2000,1502.36499
9/7/2000,1498.794983
9/8/2000,1496.195008
9/11/2000,1494.88501
9/12/2000,1488.300049
9/13/2000,1480.529968
9/14/2000,1485.445007
9/15/2000,1470.589966
9/18/2000,1454.845032
9/19/2000,1452.835022
9/20/2000,1445.719971
9/21/2000,1444.535035
9/22/2000,1435.465027
9/25/2000,1446.675049
9/26/2000,1436.64502
9/27/2000,1428.329956
9/28/2000,1443.734985
9/29/2000,1447.290039
10/2/2000,1437.714966
10/3/2000,1440.049988
10/4/2000,1428.150025
10/5/2000,1437.985047
10/6/2000,1420.180054
10/9/2000,1401.084961
10/10/2000,1396.339966
10/11/2000,1368.345032
10/12/2000,1351.495057
10/13/2000,1350.625
10/16/2000,1372.27002
10/17/2000,1361.664978
10/18/2000,1331.220032
10/19/2000,1366.03003
10/20/2000,1395.329956
10/23/2000,1397.354981
10/24/2000,1401.88501
10/25/2000,1380.169983
10/26/2000,1355.265015
10/27/2000,1374.349976
10/30/2000,1391.609985
10/31/2000,1415.440003
11/1/2000,1420.024964
11/2/2000,1427.309998
11/3/2000,1427.065003
11/6/2000,1433.089966
11/7/2000,1429.739991
11/8/2000,1423.030029
11/9/2000,1389.480042
11/10/2000,1383.054993
11/13/2000,1347.299988
11/14/2000,1370.660035
11/15/2000,1385.354981
11/16/2000,1382.575013
11/17/2000,1370.200013
11/20/2000,1354.695008
11/21/2000,1344.744995
11/22/2000,1334.619996
11/24/2000,1333.094971
11/27/2000,1352.13501
11/28/2000,1346.890015
11/29/2000,1340.830017
11/30/2000,1318.405029
12/1/2000,1320.845032
12/4/2000,1321.14502
12/5/2000,1350.765015
12/6/2000,1361.345032
12/7/2000,1346.380005
12/8/2000,1361.940003
12/11/2000,1376.595032
12/12/2000,1375.27002
12/13/2000,1372.149963
12/14/2000,1350.234985
12/15/2000,1323.15503
12/18/2000,1322.234985
12/19/2000,1325.819946
12/20/2000,1283.380005
12/21/2000,1269.690003
12/22/2000,1290.414978
12/26/2000,1308.789978
12/27/2000,1321.494995
12/28/2000,1330.855042
12/29/2000,1328.804993
1/2/2001,1298.165039
1/3/2001,1311.190003
1/4/2001,1339.690003
1/5/2001,1314.859986
1/8/2001,1287.320008
1/9/2001,1303.429993
1/10/2001,1300.52002
1/11/2001,1320.954956
1/12/2001,1322.399964
1/16/2001,1320.570008
1/17/2001,1336.165039
1/18/2001,1340.059998
1/19/2001,1345.64502
1/22/2001,1343.729981
1/23/2001,1351.265015
1/24/2001,1363.515015
1/25/2001,1360.989991
1/26/2001,1350.130005
1/29/2001,1357.950012
1/30/2001,1365.940003
1/31/2001,1374.015015
2/1/2001,1366.419983
2/2/2001,1362.549988
2/5/2001,1349.52002
2/6/2001,1356.795044
2/7/2001,1343.26001
2/8/2001,1341.369995
2/9/2001,1321.255005
2/12/2001,1322.299988
2/13/2001,1327.065003
2/14/2001,1312.724976
2/15/2001,1323.605042
2/16/2001,1309.89502
2/20/2001,1292.799988
2/21/2001,1268.065003
2/22/2001,1244.134949
2/23/2001,1234.129944
2/26/2001,1254.699951
2/27/2001,1262.51001
2/28/2001,1246.559998
3/1/2001,1227.929993
3/2/2001,1235.375
3/5/2001,1238.295044
3/6/2001,1254.415039
3/7/2001,1258.830017
3/8/2001,1262.049988
3/9/2001,1246.580017
3/12/2001,1205.100037
3/13/2001,1184.664978
3/14/2001,1176.505005
3/15/2001,1174.375
3/16/2001,1161.100037
3/19/2001,1160.340027
3/20/2001,1161.375
3/21/2001,1134.065003
3/22/2001,1102.729981
3/23/2001,1129.704956
3/26/2001,1149.924988
3/27/2001,1167.154969
3/28/2001,1165
3/29/2001,1148.974976
3/30/2001,1153.315003
4/2/2001,1153.51001
4/3/2001,1123.029968
4/4/2001,1104.744995
4/5/2001,1127.359986
4/6/2001,1135.36499
4/9/2001,1136.255005
4/10/2001,1155.755005
4/11/2001,1171.25
4/12/2001,1170.619995
4/16/2001,1176.01001
4/17/2001,1180.575012
4/18/2001,1220.115052
4/19/2001,1243.549988
4/20/2001,1244.054993
4/23/2001,1230.224976
4/24/2001,1221.215027
4/25/2001,1219.869995
4/26/2001,1238.525025
4/27/2001,1243.794983
4/30/2001,1256.64502
5/1/2001,1255.01001
5/2/2001,1265.315003
5/3/2001,1253.65503
5/4/2001,1249.755005
5/7/2001,1264.594971
5/8/2001,1260.005005
5/9/2001,1254.73999
5/10/2001,1261.350037
5/11/2001,1250.315003
5/14/2001,1245.350037
5/15/2001,1251.404968
5/16/2001,1264.705018
5/17/2001,1289.565002
5/18/2001,1286.605042
5/21/2001,1300.409973
5/22/2001,1311.410035
5/23/2001,1299.039978
5/24/2001,1288.130005
5/25/2001,1284.795044
5/29/2001,1271.915039
5/30/2001,1256.945008
5/31/2001,1254.98999
6/1/2001,1256.109986
6/4/2001,1261.765015
6/5/2001,1276.86499
6/6/2001,1276.429993
6/7/2001,1271.079956
6/8/2001,1268.549988
6/11/2001,1257.094971
6/12/2001,1248.375
